text,tweet_id,name,tweet_created,retweet_count,favourites_count,tweet_coordinates
@Amtrak why did the sunset limited loose it's baggage car between SAS and NOL?,564077468621873154,LuisianaJoe,2015-02-07 15:05:23+00:00,0,0,
@Amtrak Y'all need to get this app together. Have to sign in to my account AND rewards every.single.time. Even when I check Stay Logged In.,564075945427214337,emlrich,2015-02-07 14:59:20+00:00,0,0,
"@Amtrak I have a project about football,kids and Brazil,can you support or RT please? http://igg.me/at/soccertrainerinbrazil",564027587778068480,AhmetSeckin1979,2015-02-07 11:47:10+00:00,0,1,
@Amtrak Love travelling with you but no heat on #150 makes for a really uncomfortable trip:( 2/7,564005708648435714,SheilaDC,2015-02-07 10:20:14+00:00,0,0,
@Amtrak is the worst way to travel. Worth the extra $300 to rent a car and be somewhere remotely on time. #travel,563935146869399554,KaiAthlete,2015-02-07 05:39:51+00:00,1,0,
@Amtrak @Twitamtrak I haven't had one of those but it's on my list for next week now.,563932199271923712,ShaneCopelin,2015-02-07 05:28:08+00:00,0,1,
@Amtrak well done! Our bus connection to the City left 7 minutes early and instead of making us wait you put us in a cab on your dime!,563923419104686081,WoggBizDev,2015-02-07 04:53:14+00:00,0,0,
@Amtrak I was supposed to arrive at 8:30... it's 10:30...,563915542076325888,_DECA88_,2015-02-07 04:21:56+00:00,0,0,
"@Amtrak if by ASAP you mean the middle of the night, kudos. I understand you twitter person, but know that I pray for the hyperloop.",563910015505821696,Brosismovies,2015-02-07 03:59:59+00:00,0,0,
@Amtrak is terrible... trained just stopped for 2 hrs. Thanks.,563897279153963008,_DECA88_,2015-02-07 03:09:22+00:00,0,0,
@Amtrak That'll work. Thanks for the help.,563893347324928001,andrew_kalman,2015-02-07 02:53:45+00:00,0,0,
@Amtrak Awesome. Didn't have a printer so that works. How long before the depart time do I need to be there? First ever train ride! ,563892831547166720,andrew_kalman,2015-02-07 02:51:42+00:00,0,0,
@Amtrak Hey I'm supposed to be on the Heartland Flyer from OKC to FW in the morning. All I have is the e-ticket email. That's all I need?,563892125381586944,andrew_kalman,2015-02-07 02:48:53+00:00,1,0,
@Amtrak will do. We had multiple engine problems. Thankful we are safe.,563891557565493249,ColleenKellyAl,2015-02-07 02:46:38+00:00,0,0,
@Amtrak where is this area?,563890029227802624,Weatherman2709,2015-02-07 02:40:34+00:00,0,0,
@Amtrak Headed home on train #19. Service has really improved. Also noticed staff assisting the senior travelers. Great Job!,563877621776523264,ShelbyScales1,2015-02-07 01:51:16+00:00,1,0,
@Amtrak is offering Zenkaikon members a 10% discount on the best available fare to Lancaster for #Zenkaikon 2015! ^_^ http://ow.ly/IEaW8,563877420902928384,zenkaikon,2015-02-07 01:50:28+00:00,0,0,
@Amtrak @ShelbyScales1,563877052336848896,ShelbyScales1,2015-02-07 01:49:00+00:00,0,0,
@Amtrak I'm in awe. Where it's this and on what line can we experience this?,563867826260148226,LAXMrX,2015-02-07 01:12:20+00:00,0,0,
@Amtrak thank you so much I have contacted and am looking forward to some help in the reply :),563862361736347648,adeninesangel,2015-02-07 00:50:37+00:00,0,0,
@Amtrak @12s California Zephyr(5&amp;6) a great train.,563861458052599809,Jackson1604,2015-02-07 00:47:02+00:00,0,0,
@Amtrak Thank you! I'm really pleased ,563852954558418944,AGr33nMachine,2015-02-07 00:13:14+00:00,0,0,
@Amtrak Would be nice if the conductor said something instead of having to resort to twitter. Thanks for your response.,563851404578947072,anintermezzo,2015-02-07 00:07:05+00:00,0,0,
@Amtrak seriously the best ride I've ever had back from #Chicago. Keep up the great service.,563847818767777794,joelcolin,2015-02-06 23:52:50+00:00,0,0,
@Amtrak trains are always late. It's frustrating,563846313981120513,Liz0fthebiz,2015-02-06 23:46:51+00:00,0,0,
"@Amtrak now I remember why I always take the bus. Train 94, an hour late.",563844711970902017,Brosismovies,2015-02-06 23:40:29+00:00,0,0,
@Amtrak the only redeeming quality to this whole ordeal is the staff.,563841919412076544,S_O_BAKER,2015-02-06 23:29:23+00:00,0,0,
"Good for Chicago, NYC soon please! MT @Amtrak: Aw...So sorry for the delays. Maybe someday..details on our pet pilot http://www.amtrak.com/carry-on-pet-pilot",563837718061666304,PatrickKwan,2015-02-06 23:12:42+00:00,2,0,
@amtrak Is the number 89 train called the #Palmetto because it is absurdly hot and takes a long time to make progress?,563837432769298433,S_O_BAKER,2015-02-06 23:11:34+00:00,0,0,
@Amtrak well my plans were already ruined so now it really doesn't matter when I get in,563832359385317377,carrieNkaboodle,2015-02-06 22:51:24+00:00,0,0,
@Amtrak i am planning a special trip but have many q's is there an email address i can contact to help?,563824982879264768,adeninesangel,2015-02-06 22:22:05+00:00,0,0,
"@Amtrak Hi, planning our trip from NYC to DC but just realized one of our baggages is 30"" 21"" 12"" (not 28"" 22"" 14""), Can we travel anyway?",563818829240094721,matt_scar,2015-02-06 21:57:38+00:00,0,0,
@Amtrak why is my seat cushion never attached to my seat on the NE regional? #firstworldproblems,563814394770227200,KimmieMR,2015-02-06 21:40:01+00:00,0,0,
@Amtrak I'm sure we'll have a blast! Thanks. #ridewithpride,563802451631800320,lmTryingMyBest,2015-02-06 20:52:34+00:00,0,0,
@Amtrak Wow! I'm going to visit my cousin and his boyfriend in Olympia! It's my weekend getaway!,563801424283201536,lmTryingMyBest,2015-02-06 20:48:29+00:00,0,0,
@Amtrak. Thank you for your prompt attention.,563801341202804738,linhar,2015-02-06 20:48:09+00:00,0,0,
@Amtrak is a beautiful train. But I needa Damn coca cola!,563795261030678529,mikeroob96,2015-02-06 20:23:59+00:00,0,0,
@Amtrak @Wraith909 on the same train palmetto 89 not only endless delays it's so hot on the train might as well be in hell!,563795015697453056,BematBetsy,2015-02-06 20:23:01+00:00,1,0,
@Amtrak of course! Just waiting for some food,563794884617068544,SoulOf_AnOwl,2015-02-06 20:22:29+00:00,0,0,
@Amtrak has a #accessible text only website. Purchasing tickets not a total nightmare,563787504521080832,inspirationcast,2015-02-06 19:53:10+00:00,0,0,
"@Amtrak I'm headed to Elisabethtown, PA!",563786570302775297,TylersOH,2015-02-06 19:49:27+00:00,0,0,
@Amtrak 2:35 and we are on the move now!,563784019792642048,linhar,2015-02-06 19:39:19+00:00,0,0,
.@Amtrak #83 still stopped outside of New Haven. Is this refundable?,563780896911028227,linhar,2015-02-06 19:26:55+00:00,0,0,
@Amtrak #83,563779977171447808,linhar,2015-02-06 19:23:15+00:00,0,0,
@amtrak I’m on board if you do #amtrackresidency for designers. cc @wearedoap,563777610954461185,hunieco,2015-02-06 19:13:51+00:00,0,1,
@Amtrak it's my home station! Love you guys ,563777600162889728,TylersOH,2015-02-06 19:13:49+00:00,0,0,
"@Amtrak @marctrain you got it, thanks. Nice new media work, Amtrak!",563771032444887041,emiliearies,2015-02-06 18:47:43+00:00,1,1,
@Amtrak anytime! We are planning a return visit to @GlacierNPS via #Seattle on the #EmpireBuilder,563763675236798464,HikerGals,2015-02-06 18:18:29+00:00,0,0,
"@Amtrak 12:20 pm MARC train from DC to BWI. AA woman punching tickets, probably 30 yo. Cracking jokes while being super efficient. Rad lady.",563761212576776193,emiliearies,2015-02-06 18:08:41+00:00,0,0,
@Amtrak train 79 (from DC) business class attendants courteous and informative. #railworldjapan #amtrak @NCDOT_Rail @AmtrakPiedmont,563759842071183360,eMuWave_PLLC,2015-02-06 18:03:15+00:00,1,0,
@Amtrak thanks. Keep up the good work with the chicken Caesar salad. It's delicious.,563753701290942464,mowensowens,2015-02-06 17:38:51+00:00,0,0,
@Amtrak thanks! First trip on an Amtrak. Looking forward to it.,563751606140010497,k3v2,2015-02-06 17:30:31+00:00,0,0,
"@Amtrak I appreciate the complimentary #wifi, but it's clearly overwhelmed today on the Northeast Regional 174. @yourKarma to the rescue!",563749675648688129,DGinzberg,2015-02-06 17:22:51+00:00,0,1,
@Amtrak I wish the Texas eagle from St. Louis to Chicago had Wifi.,563744145135505410,mowensowens,2015-02-06 17:00:52+00:00,0,0,
@Amtrak aha now I see how that works thanks!,563735980507930624,VivaLaMarie,2015-02-06 16:28:26+00:00,0,0,
@Amtrak thanks! And I'll use my Student Advantage Card ,563734473624539136,VivaLaMarie,2015-02-06 16:22:26+00:00,0,0,
@Amtrak ya made it to #southstation #boston!,563724488060444672,Shari_Weiner,2015-02-06 15:42:46+00:00,0,0,
@Amtrak I recently took an Amtrak trip but forgot to put in my rewards number is there a way to do it retroactively?,563724002112581633,Mediaopilus,2015-02-06 15:40:50+00:00,0,0,
@Amtrak Beautiful morning in Denver for a train ride. #slc,563719228860006402,freefalldenver,2015-02-06 15:21:52+00:00,0,2,
"@Amtrak San Diego, where I'm running a half marathon! And The Secret Place, by Tana French.",563717891858501634,ajavuu,2015-02-06 15:16:33+00:00,0,0,
@Amtrak It's a great book so far. I appreciate Amtrak's Quiet Car!,563715404204625921,JKsSnazzyPants,2015-02-06 15:06:40+00:00,0,0,
"@Amtrak It’s been great. Love the power and WiFi, too.",563714714950443009,TVSAM1,2015-02-06 15:03:56+00:00,0,0,
@Amtrak San Francisco for #sfgfest!!,563711915516370945,giantslady4life,2015-02-06 14:52:48+00:00,0,0,
"@Amtrak again train hiawata with engine problems !! Mon, Thu &amp; Fri same week !! Is this for real ? Please check your trains in advance",563710867892875266,gabsnet,2015-02-06 14:48:38+00:00,0,0,
@Amtrak you're welcome. Do you have an email? I have an idea. I'm a full-time traveling poet/writer http://bit.ly/1d2t5zx,563709727138660353,moderndaygriot,2015-02-06 14:44:06+00:00,0,0,
"@Amtrak While I appreciate that, only 'weather' is cold...in February.",563708932246765568,SPMiles42,2015-02-06 14:40:57+00:00,0,0,
Train 172 “@Amtrak: @SPMiles42 We're sorry to hear about the delay. Which train are you taking?”,563705065782132736,SPMiles42,2015-02-06 14:25:35+00:00,0,0,
@Amtrak Actually 68 and 292 (how do u get promo codes),563704873594933250,TrodderFurlong,2015-02-06 14:24:49+00:00,0,0,
"#sufjanstevens is my preferred travel music. It's the best way to travel, @Amtrak #trainlove",563698809796976640,jd_vickers,2015-02-06 14:00:43+00:00,0,0,
@Amtrak Thank you very much!,563695527536361472,evanlucy,2015-02-06 13:47:41+00:00,0,0,
@Amtrak @AmtrakNEC special thank you 2 a closing employee who went out of way 2 help find a friend's car last night at 0:30 #128Station. ,563695201131450368,JBosLp,2015-02-06 13:46:23+00:00,0,0,
@Amtrak thank you.,563693346947104768,nycdss,2015-02-06 13:39:01+00:00,0,0,
.@Amtrak you're #RedCap service made up for it! Saw me struggling in #UnionStation with multiple bags and got me on board. Thanks!,563692553753866240,jmstoripan,2015-02-06 13:35:52+00:00,0,0,
@Amtrak 86 NE Regional DC to Boston delayed and no communication on new time? What's the ETA?,563692337285857280,evanlucy,2015-02-06 13:35:00+00:00,0,0,
@Amtrak we waited 30+ minutes on the track in zero degree weather bc there was no announcement,563692069097865216,nycdss,2015-02-06 13:33:56+00:00,0,0,
@Amtrak 2155 from back bay Boston. The attendant had no info bc no one had called her to let her know why the train was 66 minutes late.,563691860669911041,nycdss,2015-02-06 13:33:07+00:00,0,0,
@Amtrak I've been on this train for an hour and made it all the way to Baltimore. This really is sad guys.,563688253707284480,SPMiles42,2015-02-06 13:18:47+00:00,0,0,
@amtrak My train is 53 minutes late yet no announcement at the station and the Amtrak representative here was not alerted re: delay,563681036971048960,nycdss,2015-02-06 12:50:06+00:00,0,0,
@amtrak #amtrak #kingman #arizona 48crash http://instagram.com/p/ywfeyvB04c/,563657195540475905,walvr82,2015-02-06 11:15:22+00:00,0,0,
@Amtrak found it. Thanks for your help,563649438896234498,KidFitzz,2015-02-06 10:44:32+00:00,1,0,
@Amtrak can you check a train for me?,563646322071199744,KidFitzz,2015-02-06 10:32:09+00:00,0,0,
@Amtrak sitting @penn station many people loitering can't believe Amtrak allows this,563598877740515329,cypresswj,2015-02-06 07:23:38+00:00,0,0,
@Amtrak at penn station NYC not feeling safe to many loitering,563597484153651200,cypresswj,2015-02-06 07:18:06+00:00,0,0,
"@Amtrak Lights are on, car is warm, cafe is open, you're keeping us informed (thank you!), it's America, and all is well. We'll survive :)",563548881858740224,RadioFreeTom,2015-02-06 04:04:58+00:00,0,0,
@Amtrak Thanks for the update.,563548159943933955,abbymullen,2015-02-06 04:02:06+00:00,0,0,
@Amtrak Yes!,563547044288028673,abbymullen,2015-02-06 03:57:40+00:00,0,0,
@Amtrak with pleasure!,563543209813356544,coachkarlPA,2015-02-06 03:42:26+00:00,0,0,
@Amtrak Thank you for the update. I'm a big fan and regular rider. Just cranky on an Arctic evening :(,563541696550404096,RadioFreeTom,2015-02-06 03:36:25+00:00,0,1,
@Amtrak Train 175 heading to DC. I paid extra for business class and it is freezing! Really? #Amtrak,563527118299361281,RozillaT,2015-02-06 02:38:29+00:00,0,0,
@Amtrak conductor did turn the blower off but doesn't seem to have helped.,563526714324942848,WendyGalgan,2015-02-06 02:36:53+00:00,0,0,
"@Amtrak On the plus side, the wifi is faster and more reliable than I remember 12 months ago. You're on the right ... um ... track! ",563519658180218880,JohnPaterakis,2015-02-06 02:08:50+00:00,0,0,
@Amtrak I wish you gave me a train from San Diego all the up to San Fran :(,563519638751809536,nikkiceez,2015-02-06 02:08:46+00:00,0,0,
"@Amtrak Penn Station monitors also saying 2173 is 30 min late, website says 50 min late",563509937784254464,vuwildcat07,2015-02-06 01:30:13+00:00,0,0,
"@Amtrak I love taking Amtrak, you get to see so much scenario that you wouldn't see if you flew or drove..",563509776747728898,MontanoShirley,2015-02-06 01:29:34+00:00,0,0,
@Amtrak I'm booked for train 2173 but it looks like 2175 is even later. Both are Acelas from Boston,563509156561584129,vuwildcat07,2015-02-06 01:27:07+00:00,0,0,
@Amtrak #99. Conductor has opened door to vestibule to cool and it is helping,563508216253145089,cegarber,2015-02-06 01:23:22+00:00,0,0,
@Amtrak is there an issue on NEC north of New York? All southbound trains through Penn Station are delayed 30-45 minutes,563507899935502337,vuwildcat07,2015-02-06 01:22:07+00:00,0,0,
@Amtrak I have each time and they say they cannot control the heat.,563506761173598208,cegarber,2015-02-06 01:17:35+00:00,0,0,
@Amtrak why is train so #HOT??? 5 trips on regional NYP -BOS train in last 2wks all with unbearable temps. Horrible!,563506087522213888,cegarber,2015-02-06 01:14:55+00:00,0,0,
@Amtrak can't wait to fly Amtrak to Chicago in July!,563504767901523968,ksurollie,2015-02-06 01:09:40+00:00,0,0,
"@Amtrak Please do something about the incompetent, uninformed, uncommunicative, and surly staff at Wilmington Amtrak Station.",563503537955831808,ProAstrologer,2015-02-06 01:04:47+00:00,0,0,
@Amtrak thank you for ruining another day.,563501615651774464,michaelkibort,2015-02-06 00:57:09+00:00,0,0,
@Amtrak left at 4:40pm from Penn,563493715726331906,jennye1,2015-02-06 00:25:45+00:00,0,0,
@Amtrak @jennye1 It was 5:42 pm Left maybe 10 mins late,563490987410866177,TheBelaBird,2015-02-06 00:14:55+00:00,0,0,
@Amtrak I think we are just pulling into Albany-Rensselaer,563490508732108801,jennye1,2015-02-06 00:13:01+00:00,0,0,
"@Amtrak Searching, haven't located yet ... he may have collapsed from heat exhaustion ... ",563490274207211520,TheBelaBird,2015-02-06 00:12:05+00:00,0,0,
@Amtrak sure if I can find her. But I don't think I'm the only one who's complaining.,563489441193684993,jennye1,2015-02-06 00:08:46+00:00,0,0,
"@Amtrak On train #94, NYC Penn to New London, its hot as an inferno in here, what is going on?? About to pass out!!!! No A/C??",563489276357128193,TheBelaBird,2015-02-06 00:08:07+00:00,0,0,
@Amtrak thank you!,563487236692271104,lindsaymc,2015-02-06 00:00:00+00:00,0,0,
@Amtrak thanks!,563453007845920768,TheJoeWoo,2015-02-05 21:44:00+00:00,0,0,
@Amtrak please fix the business class car on 353. It's 100 degrees in here,563452938178560002,Johnson920Lisa,2015-02-05 21:43:43+00:00,0,0,
@Amtrak hi there. Just checking back in. Thanks.,563449661827338240,TheJoeWoo,2015-02-05 21:30:42+00:00,0,0,
"@Amtrak yo i had to buy a new ticket bc my train was delayed 4.5 hours on monday, feb 2. could i get some sort of Amtrak credit? thx bae",563438764005933056,madisenkuhn,2015-02-05 20:47:24+00:00,0,2,
@Amtrak Thank! It's a beautiful ride!,563436534821437440,ashtsplash,2015-02-05 20:38:32+00:00,0,0,
@Amtrak Train 4 from Kansas City to Chicago. Car 31019 is particularly bad.,563436234773889026,aejaygoehring,2015-02-05 20:37:21+00:00,0,0,
"@Amtrak If I spend 15K on a one-way, one-zone roomette, does that cover 2 people or do I need 30K points?",563435116706693121,TheForwardCabin,2015-02-05 20:32:54+00:00,0,0,
@Amtrak It will not let me DM you back. Please follow me so I can reply to your message. It says you need to follow.,563435042215821312,TheForwardCabin,2015-02-05 20:32:36+00:00,0,0,
"@Amtrak why did we pay for Acela when 2159 has been sitting on and off all trip today? Should've taken the regional, would've been quicker.",563434005916581888,biztrippin,2015-02-05 20:28:29+00:00,0,0,
@Amtrak Please follow me so I can DM you. I have a question that I posted yesterday for you but hasn't been answered.,563433070104420352,TheForwardCabin,2015-02-05 20:24:46+00:00,0,0,
@Amtrak just sent a message via Facebook/Amtrak - the only electronic means of communication I can find for Amtrak.,563431923364929536,CareerInnovatR,2015-02-05 20:20:13+00:00,0,0,
"@Amtrak Tried that number, Julie gets me no where. And eProducure has no electronic method of communications????",563414688973983744,CareerInnovatR,2015-02-05 19:11:44+00:00,0,0,
@Amtrak Bueller?,563413903175344128,CareerInnovatR,2015-02-05 19:08:36+00:00,0,0,
@Amtrak Acela to boston! Choo choo,563411466125336577,tylerNstevie,2015-02-05 18:58:55+00:00,1,3,
"@Amtrak I also called HQ, asked for Procurement through IVR and have been put on hold for 75 min.",563409461793271809,CareerInnovatR,2015-02-05 18:50:57+00:00,0,2,
@Amtrak I have spent hours there. I need an email or fax number to send a proposal.,563408153900249088,CareerInnovatR,2015-02-05 18:45:46+00:00,0,0,
@Amtrak is there a fax number or email for submitting an unsolicited proposal for working with Amtrak?,563404448211664896,CareerInnovatR,2015-02-05 18:31:02+00:00,0,0,
"@Amtrak wow, y'all are on point! :)",563403789898887169,KenjiPorter,2015-02-05 18:28:25+00:00,0,0,
@Amtrak ha that was awesome #great #smiles #letsmove,563391757346701314,priskypaws,2015-02-05 17:40:36+00:00,0,0,
@Amtrak I'd ask if we can send the conductor an email but... :),563389095695892480,joepiehl,2015-02-05 17:30:02+00:00,0,0,
@amtrak @AmtrakNEC Would really love some help: stranded w/o wallet that was left on train 84 this am. Reward + eternal gratitude if found!,563379147993780224,CarolineLHowe,2015-02-05 16:50:30+00:00,0,0,
@Amtrak Or just book two one way segments and avoid the risk of having an entire trip canceled if your taxi gets stuck in traffic.,563375084115873793,mattblaze,2015-02-05 16:34:21+00:00,0,0,
.@Amtrak Please do. This should be an easy fix - no reason it has to be AAA in both directions &amp; defaults out if one leg is Saver or Acela.,563373277297778688,RachelBLevinson,2015-02-05 16:27:10+00:00,0,0,
@Amtrak typo,563368833629814785,SongbirdHollow,2015-02-05 16:09:31+00:00,0,0,
@Amtrak all of the passengers around me say their outlets aren't working either. Battery very low #train95,563367982072864768,rossclrdglasses,2015-02-05 16:06:08+00:00,0,0,
@Amtrak train 95,563366047664050176,rossclrdglasses,2015-02-05 15:58:27+00:00,0,0,
@Amtrak new initiative to help #Philly are #veterans find jobs in 2015 http://www.phillyveterans.com free to post #jobs,563364044825186304,VetRecruiting,2015-02-05 15:50:29+00:00,0,0,
"@Amtrak RT Ha! Yea, don't #travel with #Amtrak. I know aalll about the infant and mother #abused by #Amtrak...shameful business practices",563362241890631680,nyqueenb19,2015-02-05 15:43:19+00:00,0,0,
@Amtrak we're on the 5:05 train out of #DC today. Crossing fingers for no delays!,563360788560478208,HCDNNJ,2015-02-05 15:37:33+00:00,0,0,
".@Amtrak Do you guys promise to make the loud ""Choo-Choo""?",563359854216351744,_TomKelly_,2015-02-05 15:33:50+00:00,0,0,
@Amtrak happen again... sorry for the type-o.,563359618089644032,Amtrak,2015-02-05 15:32:54+00:00,0,3,
@Amtrak Check what happened to the night train back to MKE from Chicago on Monday. It was safer/saner to just drive down today....,563358624991686657,cinders23,2015-02-05 15:28:57+00:00,0,0,
@Amtrak @CapitolCorridor Sunrise over the Bay on the Cap Corridor. Best part of the trip! #commutingbytrain #Amtrak,563355165042814976,Blipkin,2015-02-05 15:15:12+00:00,0,0,
Thanks @Amtrak!,563354555933786112,ivyratafia,2015-02-05 15:12:47+00:00,0,0,
@Amtrak My husband was at MKE airport for the 8:11. They announced the cancellation just before 8. He raced home to get the iPass and drove.,563353816457035776,cinders23,2015-02-05 15:09:51+00:00,0,0,
@Amtrak Would that be the train that gets in at 12:30 for a 10:15 meeting?,563352146796888064,cinders23,2015-02-05 15:03:13+00:00,0,0,
RT @Amtrak: @chrisgeidner We are sorry to hear about that and appreciate your patience. // Hmmm.,563351716784246786,chrisgeidner,2015-02-05 15:01:30+00:00,0,1,
@Amtrak were good. Almost at OSD.,563350335717003264,Twitamtrak,2015-02-05 14:56:01+00:00,0,0,
@Amtrak have I ever mentioned how much I love the amount of legroom you have?,563348675640823808,Melissas_Travel,2015-02-05 14:49:25+00:00,0,0,
@amtrak AGAIN? 8:11 train to Chicago CANCELED from Milwaukee? Telling us 10 minutes before departure? Shame on you! #aarrgghhhhhhhhh,563343525371453440,cinders23,2015-02-05 14:28:57+00:00,0,0,
@Amtrak ok thanks!,563337401507270657,BobbyHertz,2015-02-05 14:04:37+00:00,0,0,
@Amtrak Does Los Angeles Union station have a luggage check-in service to LAX airport for Delta flights to NY?,563336016757805056,RolandWand,2015-02-05 13:59:07+00:00,0,0,
@Amtrak I was riding on 1 of your trains that was involved in a minor mishap awhile ago and I always felt safe onboard.,563330808656957440,jeatonsolutions,2015-02-05 13:38:25+00:00,0,0,
@Amtrak not even as a trainee?,563330380271747073,ereyner0520,2015-02-05 13:36:43+00:00,0,0,
@Amtrak have been jus got Thank you for ur interest in d Passenger Engineer Trainee - 90129439 - Carbondale position at Amtrak.Reject again,563330255067574272,ereyner0520,2015-02-05 13:36:13+00:00,0,0,
"@Amtrak I'm trying to plan a trip. Is there a way to check if the Hiawatha's Wi-Fi is fixed? (Today, 3pm MKE -&gt; CHI)",563330013425315840,joepiehl,2015-02-05 13:35:16+00:00,0,0,
@Amtrak did you guys start blocking VPN connections aboard your trains?,563329545718480896,matthewburton,2015-02-05 13:33:24+00:00,0,0,
@Amtrak Indeed! Thanks for the response :),563327642666274818,kmin,2015-02-05 13:25:50+00:00,0,0,
@Amtrak why am I not being hired,563325210540400640,ereyner0520,2015-02-05 13:16:10+00:00,0,0,
@Amtrak do you have wifi facilities available on board?,563321906066386944,Dav1dFarrell,2015-02-05 13:03:03+00:00,0,0,
"@Amtrak March 31st. My wife and I are doing a bit of travelling. Dallas, New Orleans, Memphis and Chicago. We just had to try the Amtrak",563320827022561280,Dav1dFarrell,2015-02-05 12:58:45+00:00,0,0,
"@Amtrak lol, try replacing over head wires that keep breaking that where built in the 1930's you jackasses!",563319311235039232,Matthew52338399,2015-02-05 12:52:44+00:00,0,0,
"@Amtrak Some, but also lots of news, etc.",563313657845526528,BobbyHertz,2015-02-05 12:30:16+00:00,0,0,
@Amtrak why?!,563308218806329344,ereyner0520,2015-02-05 12:08:39+00:00,0,0,
@Amtrak @amnewsboy **unsolicited opinion** Rail travel is the absolute best way to get anywhere. #relaxing,563301660702031872,PhillyNewsGuy,2015-02-05 11:42:36+00:00,0,1,
@Amtrak Absolutely! :),563300914556317697,amnewsboy,2015-02-05 11:39:38+00:00,0,0,
@Amtrak It's not bad! Trying to figure out when I'll be traveling to SFO later this year.,563297748569845760,amnewsboy,2015-02-05 11:27:03+00:00,0,0,
@Amtrak How's life in Amtrak-land this morning?,563296125231587328,amnewsboy,2015-02-05 11:20:36+00:00,0,0,
"@Amtrak It shows ""error loading content"" on iPhone. Apparently app &amp; phone didn't work because it hadn't left yet (30 min late) thanks.",563295407522844674,Davepsanders,2015-02-05 11:17:45+00:00,0,0,
@Amtrak yes ,563293658490105857,KRGilbertson,2015-02-05 11:10:48+00:00,0,0,
@amtrak Morning!,563288981740462080,amnewsboy,2015-02-05 10:52:13+00:00,0,0,
"@Amtrak Writer-in-Residence program is cool, but imagine if you had a perma-blogger, riding &amp; writing for Amtrak all the time! I'll do it!",563244196296138752,SallyMcSurly,2015-02-05 07:54:15+00:00,0,2,
"@gfherald Great review of dining on @Amtrak!! #Amtrak #trains have excellent food, service &amp; breathtaking views of America!! #MarilynHagerty",563209325703741440,CustomTrains,2015-02-05 05:35:41+00:00,0,0,
@Amtrak what a view. Maybe if I didn't own Prius :),563152935278747650,AndrewMoyers,2015-02-05 01:51:37+00:00,0,0,
@amtrak Really dig the 5:10p out of Union. Great train,563152079875616768,hiincyber,2015-02-05 01:48:13+00:00,0,0,
"@Amtrak If I spend 15K on a one-way, one-zone roomette, does that cover 2 people or do I need 30K points?",563151069065527298,TheForwardCabin,2015-02-05 01:44:12+00:00,0,0,
“@Amtrak: The ultimate ticket to ride: http://bit.ly/1o2gZdW ” @deedeegop,563146066296844288,spyder0ne,2015-02-05 01:24:19+00:00,2,2,
@Amtrak my favorite transportation next to canoeing. I love both! Go Amtrak !,563145540519489536,ksurollie,2015-02-05 01:22:14+00:00,2,2,
@Amtrak I'm a member; traveled from NYC to #buffalo two weeks ago in a Viewliner Roomette. Service= awesome. Food= terrible. How to improve?,563124462280003585,DanaSaylor,2015-02-04 23:58:28+00:00,0,0,
@Amtrak enough BS. Get the damn ramp from the subway fully open. Been months &amp; no work behind wall. Missed my NJT train again.,563120164569645056,CNJ08540,2015-02-04 23:41:24+00:00,0,0,
@Amtrak You are welcome. My only complaint was that I missed him on the return trip! (Orlando - NYP).,563116355717971968,TruthBeTold024,2015-02-04 23:26:16+00:00,0,0,
"@Amtrak -- Joseph, train attendant on Train 91 (Silver Star), rocks. You need more like him! #trains #amtrakadventures",563115288728993793,TruthBeTold024,2015-02-04 23:22:01+00:00,0,0,
"@Amtrak can you guys improve your wi-fi service? It needs some improvements here, please.",563110768972140544,afigueiredo,2015-02-04 23:04:04+00:00,0,0,
@Amtrak What gives? Northeast 85 to Richmond stopped for second time with engine issues? Will I make it to BWI?,563110767936172032,DonHo9,2015-02-04 23:04:03+00:00,0,0,
@Amtrak @szliu Can Boston South Station be proactive + make an announcement? Not like this is an easy place to get around with MBTA issues.,563109227754176513,NWomack3,2015-02-04 22:57:56+00:00,0,0,
@Amtrak needs to get act together. Still waiting to depart on 4p Acela to Washington after 3p cancelled. #bettercommunication,563099170786267136,GeorgeNeighbors,2015-02-04 22:17:58+00:00,0,0,
"@Amtrak 5:15 ... thanks, but still here at NYP and no explanations as to why",563098689389211650,rcastleman,2015-02-04 22:16:04+00:00,0,0,
@amtrak fix your awful Internet and don't tell me to ask the conductor to reset the router. It's called more bandwidth. #shamtrak,563088101137219585,awravera,2015-02-04 21:33:59+00:00,0,0,
@Amtrak wassup with 2165 NYP-WAS?,563086026898673665,rcastleman,2015-02-04 21:25:45+00:00,0,0,
"“@Amtrak: It may be winter, but that doesn't mean you can't start planning summer: http://bit.ly/1qGX07l ”",563083046166220800,catpickles01,2015-02-04 21:13:54+00:00,0,0,
"@Amtrak thanks! Made it. BBY is a little crazy today, lots of pats fans!",563074282696503297,PanickyFloyd,2015-02-04 20:39:05+00:00,0,0,
"@Amtrak Indeed you do, though we prefer the views up top.",563071016491294720,ursus_arctos59,2015-02-04 20:26:06+00:00,0,0,
.@Amtrak Thank you train robot.,563069264136269826,JonahDispatch,2015-02-04 20:19:08+00:00,1,6,
@Amtrak is the 175 out of Boston running? No status on website.,563063854754983936,PanickyFloyd,2015-02-04 19:57:38+00:00,0,0,
@Amtrak @wcarose I didn't but my cup of coffee was steamy and delicious.,563063703852310529,wcarose,2015-02-04 19:57:02+00:00,0,0,
